color,coord0,coord1
1,97.10614356893,39.46372438893096
1,81.30824588689873,71.41137406943724
1,98.98078698818321,12.838180851203607
1,95.54353344020464,15.674628011558944
1,61.26453944834699,26.168967934451317
1,16.098809970379826,13.473793908732667
1,74.00281019505584,67.75806615360071
1,85.60892619895297,33.83880434733732
1,83.27012779528773,81.05019171290036
0,32.202290587899185,79.52031580202605
0,6.45400583904947,57.48759614512322
1,34.31928852240078,12.144437827587918
0,95.99458229327065,51.64256925202208
2,61.699122454052876,80.1360495956367
1,81.87892911117147,3.034954445494653
2,33.9454619110067,97.62008531706668
1,44.43680050776108,86.63886303453783
0,37.87068490640411,89.5845885440734
1,83.90199174586971,54.6569279744597
1,35.36357985128491,64.41649599484967
0,17.001561739096015,58.66558644980914
0,3.956902784151395,94.07711198271669
1,32.35457704429011,69.34659799351424
1,24.630467479975948,39.54215851213293
1,56.52689085612186,1.3076251190621502
0,33.89192305261073,89.74085658095079
2,66.57775189014775,94.054696572737
0,19.06164898688677,75.46242028139872
2,41.34503875438617,48.681947425061054
0,80.17779252053326,84.41963023280347
1,98.63649909443912,67.81751542319758
2,46.576301450602934,72.21101694828023
1,97.08027671328837,30.455129472477616
2,77.36470931663135,36.96502729961488
1,21.202787409212696,47.87708016965959
2,8.904985992517112,0.4071402518721512
2,91.94044112164775,98.67058293703468
1,16.29147306550073,2.6595876328153634
2,20.93559429338687,51.08940840984989
2,4.5561608489189,18.346897880226354
1,58.359720324748146,52.30366991889542
0,7.745286923282113,44.377767092180335
2,86.12192505130525,97.24143992078652
2,26.189259419246348,31.167157389239076
0,97.28609952919882,2.9411985933554097
0,3.9468708920296747,37.290544902816904
1,75.8981394254831,37.20600137412633
2,62.80246561365759,68.69459123849258
1,86.77608354848628,26.519767236968438
1,2.387449977422662,65.79160359985833
2,32.02119195631582,90.97874390030051
0,69.34056195746402,15.013422327761472
1,72.33921768697643,39.73677568161439
0,88.62180548637217,99.56800295060293
1,99.09854114777677,21.141457051573987
1,31.049172245942135,42.34039684831641
2,46.06843488228273,67.42217159601319
0,73.45790985114665,9.71724774186108
0,25.338246979245703,36.33068892927033
0,81.21415762063235,52.48865389203783
2,26.64594906761124,0.21356780914203455
1,46.576255067494735,19.544223735394716
0,61.03326607170017,11.188000471258508
0,38.26505723588019,36.082881037973216
1,83.38943340124577,83.47369362020217
0,94.6070118509558,32.93850991369196
0,87.2917211853233,28.48350857847599
2,90.08285966290896,96.68548415077278
0,58.3019676828006,71.43219968503323
1,81.03713891583035,64.58736843934719
2,23.53933794886561,15.051351607962548
2,77.93928171272294,95.3119027007891
0,47.19849726567027,84.47060861608972
2,86.50299645201301,61.86801781807352
1,46.958580916222004,9.12638368860078
0,45.55100016252624,71.94278733335945
0,50.19688445192121,90.07083934988626
1,24.438193903798034,40.914720997442366
2,61.85407939291723,10.822072500278479
0,86.58635252633471,52.34771563528234
2,80.4759926387468,53.376045279635974
2,81.2525030290561,10.59424051722182
1,89.21687297327928,29.478041747663887
2,7.693799358034337,82.86204123778032
2,85.70528168428575,93.96445147612324
2,45.1994028288753,98.20317514551624
1,0.624881340642891,86.0026745495699
2,0.07828433642284027,74.21853127393251
2,20.05844270474013,26.74434149248587
1,29.831857577453246,0.09525889179701208
0,79.34428839724497,65.06866219816278
0,47.289705815760776,38.74609967396033
0,3.992224934637645,25.83811957048676
1,20.18083178009543,1.2401789815153164
1,30.569157621167275,28.09529968081246
2,76.57305041796934,26.336830875076423
2,49.49659773952207,10.248405882354582
1,66.64503369099968,21.12225393931091
2,9.192991012268603,88.10981650625781
2,24.465222306626742,80.46333079844491
1,57.98735782208354,88.78195720731237
0,38.13487111802537,68.54296807194261
0,49.112461455191394,8.530130422869487
2,40.78936472139687,31.927331022543694
0,2.9152149948372785,10.762411024353602
2,76.42272834418814,13.700325305827254
0,20.42964023554157,41.01382078376157
2,83.43703683662002,11.720456800713553
2,22.959232203764657,62.021756121244785
0,39.98145025830625,8.195488298740273
2,64.73989841817142,27.168681223407376
1,97.21872574582757,80.6828440911624
0,86.3280571831916,9.38643374662529
2,42.802898048642,99.85634546683512
0,59.01543207158768,17.028141972966804
0,81.54816240575614,10.831576132533293
0,7.5154087680413095,97.15345731308304
2,32.855815901495234,20.845607332221594
2,67.11687822381067,90.07255118876215
2,50.454669248398076,93.04785524240195
2,38.88609351988642,89.76153230337664
0,39.03863403303149,44.39276437887884
1,55.810649674770204,62.52604258638319
0,62.686876334064664,69.01916830594573
0,88.11047929390979,9.504308663515616
0,1.3406124024626265,52.81219614799545
0,68.87482965553097,64.00466026550605
0,11.686284633794031,13.59058458129969
2,75.77545247479412,54.228200823702345
0,48.13476240959482,68.43302934646077
1,25.477573492720463,31.426616767911142
1,64.56677259853679,83.79619092883111
1,5.632200779630558,75.78547089265669
2,91.27126790646456,9.009780762205622
2,29.671012743433256,55.09474971779571
0,78.93501006599514,52.88860381221328
2,63.31872227003819,32.66119827127331
0,40.25705416487363,74.09853530771768
2,56.95444928187199,64.71648571636072
2,34.33116045371586,43.22666335759159
0,29.25548289924165,0.261055011450384
1,9.424570995296222,26.96410006186761
1,46.60466107009454,57.10144098554192
1,39.35524329619502,90.85821039780022
2,30.74620449810077,28.59891612703349
1,48.04174597043268,35.16190726897677
1,24.913401107250277,19.89021453754406
0,75.79910408493984,58.13263460770758
2,52.615896037059514,23.815281019888634
0,90.28854672778779,59.31951917968941
0,64.25531739757777,39.75709892677847
0,28.989377167939956,63.903636520257166
2,77.77839522452783,24.38362653336665
1,48.4146143936374,83.71512626624482
2,66.43745757371991,49.06501850096878
1,29.326900370887742,71.65170753503763
0,70.1742076318878,79.16128750148442
1,36.28603895745528,62.953908435325154
2,49.79300999869063,27.32997185474475
0,16.85592721823198,30.003109442951438
0,92.73269255031569,33.68459045119758
2,19.804088323587866,29.135068730973313
0,71.69839010144176,79.72649983769911
1,67.55161700810012,61.82884695898543
0,17.681532834799143,1.0461645544400988
0,19.727792308930802,80.9417993096785
1,24.235759092116904,32.91685683087249
1,44.53223117472148,44.70368895946903
0,53.76775126083487,94.56830868179792
1,68.47948274040976,23.500733864433442
2,10.627257616997266,76.2845353871025
1,40.56812499172396,53.9205326690928
1,85.20810128418603,46.413672655937724
2,0.5972801691593532,21.92900746846339
2,27.44165551158354,46.64164316567193
0,23.946163152221402,58.709899318226086
1,64.36065711378998,62.95357830976781
2,6.197571028452209,24.97629210474892
2,17.32074942821109,58.29285898842396
2,79.68231571889334,2.2811894518973808
0,55.75333110423231,74.11840111127239
2,90.80802971859781,13.236812209519144
0,49.815252792191224,93.85971081672231
1,24.83260889814912,78.36199027774744
2,29.733798207102712,25.154485163529927
1,13.207257936546357,57.82128561011549
0,39.32880063411412,70.39960116002494
1,33.45254981731186,20.58610008313727
1,62.25560295930141,35.771391780875724
2,59.65400024847288,10.11146574871632
0,82.81254226899706,77.55975081282745
0,98.51639167097197,66.77044108923637
2,12.803593120415801,70.55565646781325
2,46.76674608663045,57.287697947002336
0,19.01731637464652,99.81465051894878
0,86.61234861059233,75.77912062485582
2,64.2287371767776,58.98540724737364
2,32.0183016645302,97.66828987843368
1,59.37460794486044,87.29231959342971
1,8.159236637895106,84.87454158875641
1,80.17797196009835,93.68714155797005
0,34.38536355679934,72.46251454700561
0,38.15971865186133,54.19103334950908
1,49.06113880111075,97.3972562522491
1,36.96188516134769,86.50003627472384
1,57.62509560866391,94.98385851307938
1,82.72267798523721,39.74008630540976
0,68.80255743745529,83.99919141171112
2,29.521923996377353,67.23466291146376
0,42.744781375373165,62.18969545557962
1,95.23113208916205,50.41263318126422
1,41.883808905477174,52.52273168997458
1,81.03002204394507,75.58190231953897
1,82.78501560249546,2.7804842505322114
2,8.098382644986424,24.853467940147556
2,75.67736888126522,28.02552689247112
1,70.59684472005708,99.06712269672452
2,35.503518412928884,14.80173712459505
1,54.115601983013875,59.28469084774493
0,91.69798856961417,35.5636089948708
2,84.54066962550787,46.200886776817086
2,63.39171451137573,99.37354063800991
0,28.32903333490162,16.496099605991176
0,63.492559272936745,27.99225210465812
2,55.711788092345586,26.35897228212123
1,11.109227400505839,90.89804186893214
0,94.59602774610062,90.18335106883882
0,2.926876005821022,75.84307405451098
1,8.521271522674434,93.97363164261276
1,84.67211106402722,80.84773385427839
0,3.894040916333008,28.941109834020928
1,40.9509932502457,35.78544396063455
2,68.84534642776451,13.894233986566707
0,60.30799524798134,59.420668754888936
2,89.92526423981045,93.007669176138
0,38.28212273728674,52.82237255064358
0,14.462643183294643,3.5361689836523325
1,25.45098315595389,81.98083091626285
1,95.3668593931134,95.92830550989494
2,91.22302577479118,64.52606245092603
2,90.16445844609284,20.356329619669864
1,58.24251610083212,51.522993753460696
0,4.26516187801923,38.84229223330321
2,97.29082898661765,20.13047846300342
1,31.897191474670052,54.09201824061903
0,11.114099776707032,30.623311992619882
0,31.53328563794956,16.606788276330242
0,31.06733003851454,9.413644733593262
1,60.71830725992315,93.72762717792075
2,95.69006521225646,93.39934422354752
1,42.47869332786437,98.72896939348324
0,82.12756290273822,4.595546193467747
0,71.57609871632668,58.69964756511153
0,15.926578574747774,5.389761139736404
0,4.03540273614722,92.6949420600201
1,69.09706135060756,18.56569655005008
2,6.601672130261138,63.26386898542419
1,4.716287643880401,61.504464306345355
0,69.61445161003917,88.60546058840791
0,65.09234349210317,37.249259846161806
1,38.799279014106204,69.60021272365815
2,22.385297730297758,9.322004097224013
2,68.75954521120715,4.734053286998108
1,33.717963632618975,83.96458672893854
2,51.560321462673464,66.65187871310184
0,8.92029397511881,32.9875402300917
2,21.371871484550596,26.646321372706126
0,26.35306371978652,55.857197032079334
1,0.4722100583239297,3.4585968541124945
2,36.657283795876964,4.657431971858628
1,88.47048222005272,11.294294053403032
0,58.51570546135322,68.76064082149239
2,60.47746744582037,17.39133724146932
2,51.890647384040776,38.19817575514358
0,67.89394969774412,92.48046384399456
1,16.03534345693598,2.9438093348445604
2,23.973239846330728,34.93923592387579
1,20.964020518265748,41.05720975009457
2,8.371936439026406,6.418080674407268
2,27.784156214617617,73.71691901820819
1,27.01749396590457,15.850552110638926
1,93.37207110527619,2.313386262535222
1,12.982215187747059,15.911100132321089
2,25.033125446115644,54.43841326253236
1,44.22021491363887,25.743890083220556
0,55.18207461265226,17.599377575080645
0,49.87743104750735,1.069517185322233
1,67.65235610108033,19.220833442146777
2,28.009097856040988,30.689189334516588
2,62.24901653398188,1.2240843376413846
1,77.24371579202224,88.59733794917643
2,89.247264465157,51.13046277923547
1,49.47574169310326,99.87991015836374
1,88.54325752124164,54.100016821213316
2,9.241503946488683,54.04478942892994
2,80.20816638217384,58.18085623003012
1,17.382954507138205,14.442982604574606
1,3.9511376671252263,7.336847634241906
2,5.408693083246252,75.81160107140049
2,41.00364967644515,77.47165077045123
2,80.25745000951929,26.39041164353655
2,24.288373178445866,68.86230831306052
1,58.774274884326374,98.54187343099167
0,67.45184965018146,85.65697940117438
2,82.09497646560237,87.87518832121806
1,4.4971142359765075,27.379784618737666
2,79.95710235668747,93.81017755574088
2,47.29591778173795,79.80308644454892
0,11.108764558939221,69.74140039999313
1,38.65670865769224,78.92627914706037
2,99.63917740789137,28.153123916885527
2,91.28437603164396,47.56854910974392
1,93.73033871756492,55.76172891086726
0,76.14996193805453,32.48235425523423
2,65.32471301191538,64.2198009627282
2,24.94787094197687,92.54415372940905
1,37.88405579023362,57.91861582982466
2,27.901553531803824,79.9271210066903
0,76.55377518636737,40.17648279896056
2,9.445175101914726,46.78026641241226
1,4.600228426465902,59.02047133794082
1,91.29098317373263,34.61923485115681
2,88.69942197517827,17.362479855868372
1,67.15393150017871,63.139434226536764
1,67.16442770565772,23.406731849280703
0,98.73278591922153,57.28157063688533
0,58.616396179584044,62.92413813735308
0,98.58061682322487,21.676914182337836
1,11.261074252684777,43.44941678504847
2,80.44917273915453,56.666294915878034
0,33.68813203500274,24.20214210354752
0,86.74649920514274,23.5997334773104
1,39.791537960341884,88.9980401243818
1,61.50329379833672,20.85161153676378
1,3.292374781269991,38.21694343369656
2,93.28941900799838,35.52220454826561
0,61.73944377060222,80.52158509506111
0,28.249080701422557,80.08908005824776
0,99.63914736432886,72.95539783687765
2,70.56333329880844,58.275996971700316
2,71.63579313739189,9.250893350112177
0,36.77419118545154,27.910260706291833
1,63.36951511792229,23.06196760673156
2,33.82248720181054,40.302427003410216
0,10.311145951163436,56.58091792598881
1,87.1707447929912,44.9263321767403
1,60.67111833397543,57.177718715978045
1,97.39603360392852,99.14458108453195
2,81.42412272579578,15.731201273160822
2,56.1836182505246,4.134536487704887
2,12.395520202036693,50.35768675479532
0,27.70438890359853,9.42604876476375
2,91.85631993855341,37.626817889439614
1,66.01840256009449,48.11683226116207
2,24.683242400560047,98.96657046907639
2,30.335489400935856,19.528163091679307
0,90.28039161680954,71.79531986943375
2,40.04966350736091,6.5547499169253065
2,17.413418899439193,90.39166125044099
2,13.216846501686419,15.005570986766969
1,79.10517501657903,30.00961152278485
2,28.31030234884895,98.31701263302102
0,88.33255659930873,73.61585688610955
0,28.91826230347072,94.75661406480583
0,87.50824546421644,10.76358761639683
2,27.838414462988624,54.13042313778325
2,25.82960888756538,78.48347568953517
1,28.03295365916364,67.18632826078407
0,80.31285121391207,48.617381269523804
1,14.13281226566393,80.12553053850328
0,65.60830532028564,31.85087227369103
2,55.4615418927051,29.15109814080973
1,4.509953960627722,14.731350926012265
2,6.156198090061215,14.699217972237854
0,80.31839826798847,40.60822474807013
0,39.815945759277085,4.097165290930604
1,1.493118632436452,87.91383584442792
2,38.73628986562263,96.03180107739074
0,62.103665941819266,24.87281871205952
2,92.44449001542402,94.8911055988084
1,32.07025352121244,2.5683710103733604
2,43.4905476562985,67.4046053942329
