maxRadius,24.3512
2,0,10,2,47.8253,36.7669
2,0,7,0,83.0439,44.2963
2,0,13,2,6.72465,75.4861
2,0,0,2,52.1501,25.5281
2,0,5,0,62.2304,95.6877
2,0,11,0,30.4145,36.8753
2,0,0,2,48.7194,23.4613
2,0,2,2,98.6646,90.7202
2,0,13,1,15.856,69.1853
2,0,9,2,67.2992,47.2102
2,0,5,2,39.9421,84.7003
2,0,1,2,4.4322,95.0693
2,0,11,0,37.7267,26.3423
2,0,7,0,86.0705,44.5538
2,0,2,2,96.4959,80.1079
2,0,12,0,85.2987,15.8045
2,0,12,1,96.569,38.3533
2,0,5,0,36.9297,71.6847
2,0,13,1,24.7566,91.8521
2,0,4,2,19.3817,46.647
2,0,1,2,0.0165064,85.8352
2,0,6,2,95.0527,4.38333
2,0,0,2,67.5021,26.8724
2,0,4,0,15.8644,55.196
2,0,7,1,94.3466,49.8295
2,0,11,0,20.8239,28.7087
2,0,5,0,46.7913,85.3702
2,0,13,0,12.4414,64.9771
2,0,3,0,0.820926,10.6116
2,0,9,1,62.6842,59.6922
2,0,9,1,80.1823,44.7156
2,0,2,0,95.2857,94.232
2,0,3,1,3.40007,16.3059
2,0,9,2,61.3589,62.7212
2,0,7,2,98.7683,60.4854
2,0,13,2,30.025,68.1174
2,0,6,0,96.8104,7.03281
2,0,2,2,85.356,79.76
2,0,13,0,23.6279,84.5973
2,0,13,1,34.0656,75.9113
2,0,13,2,30.0746,69.1646
2,0,8,0,45.2405,17.7957
2,0,3,2,1.83628,6.68315
2,0,2,2,94.1736,90.0375
2,0,2,1,72.1702,94.4202
2,0,12,1,93.6658,31.767
2,0,11,1,39.0198,22.5376
2,0,12,0,99.9876,22.5992
2,0,0,2,66.5376,42.394
2,0,11,0,4.66999,22.4042
2,0,9,1,55.6868,58.5747
2,0,4,1,12.5398,61.6427
2,0,14,0,62.2289,5.19177
2,0,7,0,94.7152,50.711
2,0,5,2,38.3552,82.2966
2,0,13,0,10.249,75.9541
2,0,12,2,95.2619,37.8375
2,0,13,0,7.68842,70.8669
2,0,5,1,42.5794,70.4534
2,0,13,1,26.8776,90.3346
2,0,13,1,14.1636,63.1903
2,0,8,0,44.5314,10.3756
2,0,0,0,63.9715,41.0695
2,0,10,2,36.3646,60.8706
2,0,3,2,7.86808,13.2869
2,0,9,1,62.5556,65.3525
2,0,4,2,27.4701,43.0745
2,0,4,1,3.10207,38.9857
2,0,5,0,43.38,85.0921
2,0,14,1,81.9219,1.0344
2,0,9,2,79.2533,69.0106
2,0,9,0,75.9287,65.6405
2,0,8,1,52.5621,13.5541
2,0,7,2,90.5216,56.2703
2,0,2,0,89.2671,99.7886
2,0,5,1,48.9149,93.2633
2,0,12,1,81.7856,23.8081
2,0,10,0,42.408,33.5251
2,0,10,0,31.4605,43.3413
2,0,9,1,80.3887,50.5465
2,0,5,0,66.258,86.011
2,0,4,1,7.30528,45.2137
2,0,5,0,35.8432,74.5364
2,0,11,0,29.4756,26.3358
2,0,10,2,35.3051,58.6903
2,0,13,0,32.9727,81.4437
2,0,4,1,8.87787,43.1264
2,0,0,0,54.2744,27.5501
2,0,0,2,52.2444,37.9483
2,0,5,1,63.4877,76.549
2,0,9,2,54.0221,63.7384
2,0,14,2,67.2791,16.0327
2,0,0,2,48.027,29.0854
2,0,5,1,44.2067,66.9974
2,0,0,0,75.7444,29.6299
2,0,10,2,39.8044,43.9614
2,0,14,2,72.8389,16.5327
2,0,1,1,5.07311,90.7252
2,0,2,1,89.3113,97.7214
2,0,10,2,43.3516,43.9378
2,0,13,0,28.8572,84.1961
2,0,14,0,64.6975,15.866
2,0,5,0,57.9156,87.2687
2,0,11,1,3.75387,22.867
2,0,14,1,69.2149,15.9776
2,0,1,1,13.8296,95.439
2,0,7,1,94.3697,60.1529
2,0,9,2,70.8053,78.0305
2,0,4,2,14.4661,46.5332
2,0,9,0,70.3299,72.7799
2,0,12,2,81.5563,21.5095
2,0,5,0,42.2958,99.7523
2,0,12,0,85.3717,22.7161
2,0,8,2,46.6676,17.9607
2,0,5,0,48.6964,92.1099
2,0,5,1,54.2382,87.4554
2,0,2,0,74.4725,86.2572
2,0,10,2,42.4897,32.4335
2,0,13,1,26.3713,85.7737
2,0,11,1,29.5834,36.9109
2,0,11,1,11.298,23.9109
2,0,4,0,4.25701,46.1676
2,0,1,2,4.59751,85.85
2,0,14,0,74.6723,19.9894
2,0,1,0,20.2627,95.4096
2,0,13,1,2.09474,69.3417
2,0,10,2,40.5898,37.6268
2,0,13,1,34.652,72.0138
2,0,11,1,8.24916,23.8361
2,0,3,0,10.8595,13.0405
2,0,13,0,18.4559,81.4319
2,0,11,1,30.0007,25.178
2,0,7,0,85.8338,56.912
2,0,12,1,84.0061,28.841
2,0,7,1,90.0463,68.6213
2,0,12,2,95.2969,24.3794
2,0,13,0,30.3474,93.2277
2,0,9,0,73.6555,67.2668
2,0,14,0,56.2626,8.99113
2,0,9,0,78.4768,78.1233
2,0,12,0,86.8999,37.8986
2,0,5,0,56.7757,91.2825
2,0,7,0,93.9842,46.25
2,0,11,0,38.8879,26.3679
2,0,11,0,2.88447,21.7002
2,0,8,1,47.3267,8.97874
2,0,13,1,30.0236,69.8776
2,0,9,0,68.9408,53.7572
2,0,7,1,90.2604,53.2185
2,0,2,1,89.7666,91.357
2,0,11,2,19.196,29.0381
2,0,0,1,75.3229,37.05
2,0,13,2,9.44308,80.9843
2,0,2,2,80.0422,80.7915
2,0,5,2,54.6922,95.6841
2,0,11,2,27.9085,34.376
2,0,13,0,33.4153,71.3853
2,0,10,0,54.3276,47.7282
2,1,1,2,4.28002,98.3515
2,0,8,1,24.7776,5.11188
2,0,12,1,97.0763,23.2435
2,0,10,1,43.3438,38.7771
2,0,12,2,99.5429,18.2927
2,0,9,1,66.2392,63.8922
2,0,11,1,26.4376,8.17144
2,0,5,2,41.5372,94.1604
2,0,13,0,24.8182,86.1739
2,0,12,2,99.1996,15.9077
2,0,9,0,58.5183,63.4834
2,0,12,2,86.0892,41.2182
2,0,8,0,42.5964,10.5683
2,0,9,0,57.7337,61.7959
2,0,13,0,22.9828,83.4588
2,0,12,0,98.0652,38.2601
2,0,5,1,33.3655,80.5191
2,0,11,1,21.5165,7.2637
2,0,11,0,24.8537,35.2613
2,0,5,1,62.6516,84.398
2,0,11,1,28.6155,20.181
2,0,10,1,50.3507,56.1374
2,0,10,2,41.5181,30.4371
2,0,4,2,5.96393,54.1591
2,0,1,1,0.344191,85.2254
2,0,13,1,20.2364,89.4289
2,0,8,2,48.4448,17.5047
2,0,0,1,65.9976,24.2522
2,0,14,2,82.4026,10.5923
2,0,14,2,75.6213,20.5476
2,0,14,1,80.5981,19.6313
2,0,13,1,31.506,76.3131
2,0,10,0,33.4264,52.5952
2,0,13,2,32.0113,72.3284
2,0,5,1,47.7548,67.1602
2,0,5,1,37.1378,69.6119
2,0,2,1,89.8329,81.7026
2,0,7,1,84.8437,58.1751
2,0,10,1,50.7742,41.2977
2,0,11,0,28.1144,21.2406
2,0,10,1,48.1315,56.7104
2,0,11,0,28.6924,15.974
2,0,9,0,68.0429,65.2439
2,0,9,1,81.9741,60.0753
2,0,11,1,7.30419,25.5391
2,0,3,2,8.8454,10.5094
2,0,3,0,14.3652,9.89722
2,0,10,0,48.1326,53.9872
2,0,4,2,23.4143,52.2821
2,0,9,2,64.167,71.5433
2,0,4,0,9.42226,47.1208
2,0,11,0,23.5432,27.5721
2,0,9,0,76.3893,49.7535
2,0,12,1,94.5619,23.866
2,0,10,2,42.3379,63.2813
2,0,5,1,41.8613,82.5025
2,0,10,1,28.8449,48.3519
2,0,11,2,20.2654,8.7556
2,0,2,1,73.7329,91.2224
2,0,10,2,33.7399,43.5606
2,0,0,0,67.654,29.3716
2,0,0,1,45.6561,29.786
2,0,13,1,10.2049,65.5543
2,0,0,0,72.2041,36.2423
2,0,7,2,89.4554,60.0162
2,0,4,1,26.3269,47.1143
2,0,11,1,22.1659,19.8741
2,0,8,1,39.9378,6.90076
2,0,9,1,57.9866,53.6483
2,0,13,0,11.4603,76.0488
2,0,5,2,58.284,70.1315
2,0,11,2,39.6405,28.5472
2,0,4,1,16.215,58.1096
2,0,12,2,86.3342,39.6744
2,0,9,0,64.9284,46.4445
2,1,11,1,21.5907,22.8188
2,0,1,2,11.708,99.5587
2,0,5,1,49.5437,81.9279
2,0,10,0,51.921,54.5599
2,0,9,2,67.0543,52.0498
2,0,4,0,4.00215,57.1629
2,0,11,1,20.3693,19.5808
2,0,7,0,97.8606,72.7781
2,0,12,0,89.3443,41.7974
2,0,0,1,79.0894,29.482
2,0,5,2,55.7506,77.4829
2,0,13,0,5.25199,76.0566
2,0,9,1,81.8579,54.5494
2,0,12,2,94.1955,31.9318
2,0,2,0,99.2756,92.6738
2,0,11,1,9.53542,16.3577
2,0,9,2,79.2843,63.921
2,0,2,0,95.7326,86.1362
2,0,10,2,33.2985,46.7134
2,0,9,1,83.0055,62.4247
2,0,8,2,37.156,14.6078
2,0,5,0,61.4435,73.7438
2,0,4,2,1.30799,53.6663
2,0,8,2,34.3675,6.34847
2,0,6,2,83.1721,2.1209
2,0,11,2,24.5734,29.2601
2,0,5,0,70.5936,84.2047
2,0,0,2,46.5108,21.8718
2,0,11,2,39.5299,25.0909
2,0,4,0,12.1039,40.4094
2,0,8,1,44.1456,3.14687
2,0,0,0,47.5384,21.088
2,0,5,1,45.7093,86.3812
2,0,7,0,91.9147,48.3734
2,0,6,0,96.6773,9.67279
2,0,11,2,25.3686,37.8436
2,0,12,2,95.9647,21.0523
2,0,5,1,43.5898,91.8475
2,0,11,2,19.6489,21.4911
2,0,11,2,22.3982,28.2043
2,0,13,2,15.641,82.4502
2,0,6,2,88.56,4.28317
2,0,13,0,16.813,64.9564
2,0,10,0,43.9763,58.8414
2,0,8,2,40.8994,5.73027
2,0,14,1,83.371,5.87317
2,0,0,2,64.7431,29.9441
2,0,5,1,37.5047,92.4915
2,0,10,2,41.327,28.5155
2,0,13,2,3.1543,77.9943
2,0,11,0,20.3698,17.3515
2,0,0,1,44.6927,23.5382
2,1,12,2,97.6575,28.9741
2,0,13,2,5.77486,79.4427
2,0,9,2,69.8648,49.4563
2,0,3,2,1.87631,9.166
2,0,14,2,62.0162,5.96635
2,0,14,0,72.3846,7.58231
2,0,13,0,31.9595,85.6827
2,0,5,1,36.9583,78.0238
2,0,5,0,62.6317,92.1034
2,0,14,2,79.3005,7.99312
2,0,8,1,38.4693,15.8192
2,0,5,1,55.9396,73.8298
2,0,11,0,19.6706,21.5647
2,0,0,1,66.1252,41.8132
2,0,9,0,55.0046,63.2166
2,0,14,1,62.8668,15.8159
2,0,2,1,87.7763,99.8631
2,0,3,1,8.40908,9.93949
2,0,3,2,2.18444,4.53981
2,0,5,0,40.6902,66.3689
2,0,13,0,30.2189,84.1895
2,0,10,2,33.9944,37.3983
2,0,5,1,62.6602,91.1657
2,0,10,1,29.4014,49.0042
2,0,9,2,60.7428,56.2466
2,0,6,0,91.8131,4.61058
2,0,11,0,32.6561,32.0253
2,0,2,2,91.4324,80.1615
2,0,4,0,27.9548,50.9721
2,0,10,0,35.0399,54.8559
2,1,7,2,98.1137,55.6556
2,0,8,1,48.5803,18.6465
2,0,8,0,41.0492,15.0322
2,0,11,1,29.0711,33.6505
2,0,10,2,44.6862,60.7813
2,0,9,0,83.9354,67.9859
2,0,14,1,78.9355,21.0776
2,0,0,1,65.9027,28.1689
2,0,8,0,50.2591,18.1413
2,0,4,2,24.9052,46.4359
2,0,1,1,17.2779,93.3342
2,0,2,2,89.4733,89.1958
2,0,13,2,7.39198,73.7777
2,0,0,2,60.1423,17.1805
2,0,11,1,39.7494,23.0151
2,0,10,1,31.5448,58.2676
2,0,14,1,72.8654,16.7413
2,0,4,0,6.00555,35.747
2,0,5,1,71.7159,85.0946
2,0,7,1,96.2237,70.7867
2,1,2,2,92.1415,99.1115
2,0,10,0,32.5872,45.2726
2,0,6,1,99.8977,12.1964
2,0,0,1,66.4081,44.3807
2,0,9,1,81.5667,74.7657
2,0,14,1,80.9182,5.7959
2,0,0,2,72.4221,43.5772
2,0,14,0,73.7672,9.65222
2,0,10,0,38.688,42.8713
2,0,5,0,47.0034,67.8558
2,0,12,0,97.0103,41.2306
2,0,5,2,62.1801,78.0933
2,0,0,2,72.4932,37.6397
2,0,4,0,2.38039,33.0406
2,0,9,1,81.4958,78.139
2,0,0,0,52.655,34.5495
2,0,0,2,64.9728,38.7973
2,0,9,2,80.3169,53.0342
2,0,8,1,49.7835,17.5974
2,0,0,2,69.9964,31.3708
2,0,9,0,58.4254,66.4251
2,0,11,2,28.8771,37.906
2,0,0,2,68.6854,43.5845
2,0,12,0,81.4366,26.533
2,0,9,2,59.0208,68.7855
2,0,0,0,53.2307,30.1401
2,0,8,2,36.9168,7.01578
2,0,2,0,72.6885,96.9315
2,0,7,1,95.2606,65.394
2,0,5,1,63.1263,82.4461
2,0,0,0,63.5331,32.5392
2,0,7,1,93.1725,54.0643
2,0,12,1,97.744,37.1966
2,0,7,0,93.8788,74.1193
2,0,5,2,38.2205,83.0449
2,0,6,1,89.5882,11.0344
2,0,7,0,92.1841,53.5493
2,0,7,1,85.6586,61.1005
2,0,4,1,25.9726,50.7026
2,0,4,1,0.229341,45.4317
2,0,0,1,55.0038,29.898
2,0,9,1,81.9101,48.608
2,0,0,2,68.2002,28.9362
2,0,14,2,57.4307,9.9104
2,0,13,1,30.3646,84.6815
2,0,12,1,92.4775,15.2919
2,0,2,0,97.103,92.9344
2,0,9,0,84.5664,66.6765
2,0,8,1,48.6094,19.403
2,0,2,0,94.5733,97.3321
2,0,5,0,36.3603,80.7838
2,1,4,1,14.0447,48.8081
2,0,5,0,55.2036,74.3065
2,0,7,1,95.8408,66.9537
2,0,7,1,91.7271,44.3273
2,0,13,0,25.3695,82.0062
2,0,12,1,89.2154,16.2389
2,0,12,2,94.9647,23.4918
2,1,14,2,70.2735,5.75842
2,0,4,0,11.6525,46.5255
2,0,0,1,57.0914,32.1125
2,0,10,2,40.557,52.28
2,0,13,2,31.7239,67.3731
2,0,7,0,95.7646,55.7628
2,0,6,1,90.5179,6.13754
2,0,5,1,62.1541,75.5354
2,0,12,2,96.2489,26.3655
2,0,8,1,49.5034,12.7625
2,0,12,1,83.3873,40.391
2,0,9,0,67.5961,55.4628
2,0,10,0,42.7557,38.1722
2,0,7,1,83.2129,48.89
2,0,5,2,49.2564,87.6405
2,0,4,1,7.09539,45.9402
2,0,2,0,80.1071,88.5365
2,0,9,2,79.1605,58.3714
2,0,10,1,39.642,58.1031
2,0,12,0,96.6782,32.4222
2,0,2,1,95.9574,83.7496
2,0,6,1,94.2391,13.9097
2,0,11,2,38.5247,27.1302
2,0,5,0,45.8548,66.9232
2,0,8,0,38.4254,4.99551
2,0,8,2,46.467,15.018
2,0,7,2,96.4726,66.2082
2,0,2,2,81.2478,80.654
2,0,5,2,36.1591,83.0331
2,0,7,0,92.0443,62.9644
2,0,7,0,84.7101,53.4856
2,0,5,2,69.5096,92.048
2,0,2,1,80.2224,98.8253
2,0,4,1,5.37604,40.5435
2,0,11,0,34.143,25.8615
2,0,10,1,56.8624,44.9655
2,0,11,2,4.78798,19.4334
2,0,5,0,38.18,89.7129
2,0,4,0,9.8085,39.658
2,0,5,2,59.9236,90.102
2,0,8,1,45.4785,14.8224
2,0,4,1,12.1453,39.6021
2,0,4,2,15.0475,56.2572
2,0,0,2,65.2314,19.2833
2,0,9,0,72.0605,69.0927
2,0,0,0,71.7711,36.8413
2,0,4,0,6.037,52.867
2,0,11,0,4.19121,27.0685
2,0,0,2,69.9446,30.0907
2,0,3,0,11.7152,12.3299
2,0,4,2,0.469645,45.5693
2,0,12,2,90.7016,25.6791
2,0,2,2,94.0299,80.5425
2,0,8,0,50.1252,13.7805
2,0,14,2,67.0264,13.2835
2,0,9,2,84.2983,66.4737
2,0,11,0,21.2252,20.6848
2,0,11,1,33.5513,25.013
2,0,10,2,30.7676,42.0906
2,0,13,2,29.6169,71.7359
2,0,10,1,29.2,38.8422
2,0,3,1,8.78037,2.44101
2,0,13,1,27.3088,87.3735
2,0,5,2,38.3546,72.5783
2,0,5,1,56.0246,70.4988
2,0,12,0,89.0318,22.5634
2,0,5,0,39.8264,89.3586
2,0,10,1,46.7881,32.7105
2,0,4,2,6.69096,41.4436
2,0,2,1,89.2149,81.1102
2,0,2,2,97.1028,94.7747
2,0,12,1,82.2207,20.015
2,0,11,1,24.7328,6.25011
2,0,2,2,82.8628,83.7203
2,0,12,2,84.9247,27.9916
2,0,9,1,62.9694,48.3985
2,0,11,1,6.73943,18.7814
2,0,0,1,51.2803,24.282
2,0,5,2,53.6126,98.0652
2,0,0,2,71.0059,32.2761
2,0,1,2,7.80709,94.1236
2,0,11,0,3.89133,20.0656
2,0,1,0,1.67656,85.1288
2,0,2,1,84.3094,86.5805
2,0,4,1,6.3278,38.5265
2,0,9,0,73.6635,77.2669
2,1,13,0,17.8308,74.7019
2,0,0,2,50.6423,22.2002
2,0,5,1,45.8066,85.7015
2,0,14,2,60.2094,8.82945
2,0,10,1,29.6718,50.8346
2,0,10,2,35.2188,46.7692
2,0,0,0,67.1471,36.204
2,0,5,0,57.3372,77.7604
2,0,8,0,34.5559,3.12278
2,0,8,1,33.6233,8.26135
2,0,14,1,70.8112,8.10424
2,0,11,1,16.7822,9.19218
2,0,7,0,96.2784,68.7724
2,0,6,1,85.6519,7.44896
2,0,9,0,63.4146,46.4775
2,0,11,1,8.38065,28.2456
2,0,13,2,29.616,86.0342
2,0,13,0,30.1962,93.2703
2,1,9,0,68.7676,60.0874
2,0,5,2,44.6627,69.6266
2,0,14,1,58.1895,5.29692
2,0,9,2,57.489,64.3588
2,0,7,0,95.2308,55.6708
2,0,10,1,49.6648,59.8185
2,0,0,0,57.8027,21.2728
2,0,5,2,67.1838,88.9202
2,0,7,1,88.5445,71.0882
2,0,0,1,53.8587,32.7881
2,0,9,1,59.8703,48.2355
2,0,7,2,83.3352,43.6387
2,0,0,1,78.0211,28.136
2,0,10,1,34.8218,34.9142
2,0,9,1,58.806,65.6488
2,0,5,2,56.2701,83.6163
2,0,11,0,41.3242,25.4551
2,0,13,1,13.8258,64.6691
2,0,5,2,37.6089,85.6255
2,0,5,2,50.2656,64.4842
2,0,11,0,23.2944,29.4969
2,0,4,1,13.1855,40.5983
2,0,5,1,61.6098,72.6713
2,0,9,2,79.054,79.9964
2,0,1,2,26.556,96.8831
2,0,10,2,56.9079,47.4076
2,0,10,0,34.2355,50.2118
2,0,9,1,74.6003,74.5279
2,0,4,2,23.7108,59.7324
2,0,11,1,21.891,20.3482
2,0,7,1,87.4504,44.143
2,0,14,0,65.3468,5.66741
2,0,5,1,31.6851,91.5272
2,0,13,1,24.1682,70.7192
2,0,2,0,93.2245,84.3751
2,0,8,2,34.393,12.4794
2,0,8,0,52.4943,16.4101
2,0,3,2,7.72925,1.62089
2,0,14,0,61.8765,1.36794
2,0,1,0,15.3946,89.7063
2,0,9,1,72.8203,47.464
2,0,11,0,8.4455,30.1571
2,0,4,0,11.0739,60.535
2,0,9,1,71.2153,67.1844
2,0,10,1,30.1974,41.9727
2,0,0,1,45.2463,28.468
2,0,8,0,30.0885,8.32152
2,0,11,2,41.1599,28.027
2,0,13,1,29.0096,84.8134
2,0,2,2,92.3062,87.2076
2,0,7,0,93.3691,46.7367
2,0,1,0,0.948173,95.1913
2,0,9,0,76.6852,79.8477
2,0,13,1,15.5533,78.4922
